"province","affiliation","amphor","n"
"สระบุรี","สพม.สระบุรี","วิหารแดง",2
"สระบุรี","สพม.สระบุรี","หนองแค",4
"สระบุรี","สพม.สระบุรี","หนองแซง",2
"สระบุรี","สพม.สระบุรี","หนองโดน",2
"สระบุรี","สพม.สระบุรี","เฉลิมพระเกียรติ",2
"สระบุรี","สพม.สระบุรี","เมืองสระบุรี",2
"สระบุรี","สพม.สระบุรี","เสาไห้",2
"สระบุรี","สพม.สระบุรี","แก่งคอย",8
"สระแก้ว","สพป.สระแก้ว เขต 1","คลองหาด",25
"สระแก้ว","สพป.สระแก้ว เขต 1","วังน้ำเย็น",34
"สระแก้ว","สพป.สระแก้ว เขต 1","วังสมบูรณ์",24
"สระแก้ว","สพป.สระแก้ว เขต 1","เขาฉกรรจ์",36
"สระแก้ว","สพป.สระแก้ว เขต 1","เมืองสระแก้ว",69
"สระแก้ว","สพป.สระแก้ว เขต 2","ตาพระยา",36
"สระแก้ว","สพป.สระแก้ว เขต 2","วัฒนานคร",58
"สระแก้ว","สพป.สระแก้ว เขต 2","อรัญประเทศ",47
"สระแก้ว","สพป.สระแก้ว เขต 2","โคกสูง",15
"สระแก้ว","สพม.สระแก้ว","คลองหาด",2
"สระแก้ว","สพม.สระแก้ว","ตาพระยา",10
"สระแก้ว","สพม.สระแก้ว","วังน้ำเย็น",4
"สระแก้ว","สพม.สระแก้ว","วังสมบูรณ์",6
"สระแก้ว","สพม.สระแก้ว","วัฒนานคร",2
"สระแก้ว","สพม.สระแก้ว","อรัญประเทศ",4
"สระแก้ว","สพม.สระแก้ว","เมืองสระแก้ว",2
"สระแก้ว","สพม.สระแก้ว","โคกสูง",2
"สิงห์บุรี","สพป.สิงห์บุรี","ค่ายบางระจัน",25
"สิงห์บุรี","สพป.สิงห์บุรี","ท่าช้าง",7
"สิงห์บุรี","สพป.สิงห์บุรี","บางระจัน",24
"สิงห์บุรี","สพป.สิงห์บุรี","พรหมบุรี",16
"สิงห์บุรี","สพป.สิงห์บุรี","อินทร์บุรี",41
"สิงห์บุรี","สพป.สิงห์บุรี","เมืองสิงห์บุรี",27
"สิงห์บุรี","สพม.สิงห์บุรีอ่างทอง","ค่ายบางระจัน",4
"สิงห์บุรี","สพม.สิงห์บุรีอ่างทอง","ท่าช้าง",2
"สิงห์บุรี","สพม.สิงห์บุรีอ่างทอง","บางระจัน",6
"สิงห์บุรี","สพม.สิงห์บุรีอ่างทอง","พรหมบุรี",4
"สิงห์บุรี","สพม.สิงห์บุรีอ่างทอง","อินทร์บุรี",6
"สิงห์บุรี","สพม.สิงห์บุรีอ่างทอง","เมืองสิงห์บุรี",4
"สุพรรณบุรี","สพป.สุพรรณบุรี เขต 1","บางปลาม้า",58
"สุพรรณบุรี","สพป.สุพรรณบุรี เขต 1","ศรีประจันต์",34
"สุพรรณบุรี","สพป.สุพรรณบุรี เขต 1","เมืองสุพรรณบุรี",71
"สุพรรณบุรี","สพป.สุพรรณบุรี เขต 2","ดอนเจดีย์",35
"สุพรรณบุรี","สพป.สุพรรณบุรี เขต 2","สองพี่น้อง",63
"สุพรรณบุรี","สพป.สุพรรณบุรี เขต 2","อู่ทอง",62
"สุพรรณบุรี","สพป.สุพรรณบุรี เขต 3","ด่านช้าง",42
"สุพรรณบุรี","สพป.สุพรรณบุรี เขต 3","สามชุก",32
"สุพรรณบุรี","สพป.สุพรรณบุรี เขต 3","หนองหญ้าไซ",29
"สุพรรณบุรี","สพป.สุพรรณบุรี เขต 3","เดิมบางนางบวช",49
"สุพรรณบุรี","สพม.สุพรรณบุรี","ดอนเจดีย์",6
"สุพรรณบุรี","สพม.สุพรรณบุรี","ด่านช้าง",4
"สุพรรณบุรี","สพม.สุพรรณบุรี","บางปลาม้า",4
"สุพรรณบุรี","สพม.สุพรรณบุรี","ศรีประจันต์",6
"สุพรรณบุรี","สพม.สุพรรณบุรี","สองพี่น้อง",10
"สุพรรณบุรี","สพม.สุพรรณบุรี","สามชุก",6
"สุพรรณบุรี","สพม.สุพรรณบุรี","หนองหญ้าไซ",2
"สุพรรณบุรี","สพม.สุพรรณบุรี","อู่ทอง",10
"สุพรรณบุรี","สพม.สุพรรณบุรี","เดิมบางนางบวช",6
"สุพรรณบุรี","สพม.สุพรรณบุรี","เมืองสุพรรณบุรี",8
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 1","กาญจนดิษฐ์",60
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 1","ดอนสัก",20
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 1","เกาะพะงัน",12
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 1","เกาะสมุย",29
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 1","เมืองสุราษฎร์ธานี",31
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 2","คีรีรัฐนิคม",36
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 2","ท่าฉาง",18
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 2","ท่าชนะ",45
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 2","บ้านตาขุน",11
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 2","พนม",30
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 2","พุนพิน",58
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 2","วิภาวดี",10
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 2","ไชยา",32
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 3","ชัยบุรี",16
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 3","บ้านนาสาร",40
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 3","บ้านนาเดิม",18
"สุราษฎร์ธานี","สพป.สุราษฎร์ธานี เขต 3","พระแสง",47
